Price,Close,High,Low,Open,Volume
2006-12-07,11.949910163879395,12.176706688173681,11.944462731822833,12.137834245323841,187271318
2006-12-08,11.986307144165039,12.097477048219572,11.884545579721784,11.932578926632804,159591956
2006-12-11,11.981850624084473,12.104905147942135,11.978632031425848,12.006363122400051,131025281
2006-12-12,11.928617477416992,12.042015268105,11.891478049008686,11.979869414600946,167866857
2006-12-13,11.859537124633789,12.020722710579932,11.810761467585541,12.000666946136393,187182988
2006-12-14,11.937036514282227,11.97739453987412,11.816705700181291,11.890737127487974,190668002
2006-12-15,11.891971588134766,11.986305251664636,11.880582796729554,11.949909089936712,208410256
2006-12-18,11.4586820602417,11.95238471020405,11.407181741374531,11.946690788382423,321865927
2006-12-19,11.603029251098633,11.619866423504886,11.352216056740618,11.431942343377795,264467588
2006-12-20,11.46115779876709,11.674089246420168,11.447045290731705,11.636950767998954,175366863
2006-12-21,11.295269966125488,11.519343735048663,11.199698149810432,11.492850783883855,279174507
2006-12-22,11.279918670654297,11.355683102815833,11.20935423236648,11.327457137892909,160129965
2006-12-26,11.328201293945312,11.376234641326501,11.255408010244809,11.303193919429445,83282999
2006-12-27,11.588174819946289,11.589413907045344,11.367073141873037,11.389356800835012,169894428
2006-12-28,11.452739715576172,11.601792304300693,11.445064391777253,11.56564262893303,125115211
2006-12-29,11.401241302490234,11.500031715526347,11.385890653597372,11.441351888212079,102751700
2007-01-03,11.577281951904297,11.801849662876698,11.416840554015046,11.537913680041212,309415434
2007-01-04,11.965262413024902,11.982346077974444,11.596098823659961,11.612192735767808,316686586
2007-01-05,12.062565803527832,12.070241127324739,11.837749729596126,11.94644429777338,275914333
2007-01-08,11.973184585571289,12.128921795985635,11.939016312023334,12.07494519560127,190888826
2007-01-09,12.020722389221191,12.088810546339019,11.914255719482313,12.019483302318477,216062832
2007-01-10,12.118770599365234,12.22003633642198,11.935054855885404,11.994229556076462,239634856
2007-01-11,12.372802734375,12.423064921010138,12.285154627564133,12.31040849193946,289408724
2007-01-12,12.503531455993652,12.503531455993652,12.379734631104045,12.429005164457323,179618741
2007-01-16,12.485706329345703,12.701608963501583,12.46144221643169,12.566669817154159,303890804
2007-01-17,12.312389373779297,12.572116038690853,12.24058679478268,12.463668907607353,268968395
2007-01-18,12.078413009643555,12.292582618549021,12.068508845540311,12.244052498854849,238169384
2007-01-19,12.12594985961914,12.150957232665906,12.0514245129209,12.082125808271055,199878396
2007-01-22,11.905344009399414,12.19775242152647,11.847405553326878,12.194038952723314,216982266
2007-01-23,11.861023902893066,12.002152779368837,11.817447290634838,11.904104690758581,187319498
2007-01-24,12.356708526611328,12.368345705744998,11.966004576288762,11.994725418802368,243280470
2007-01-25,12.084850311279297,12.491153312996111,12.024684907571276,12.404494957385081,255694828
2007-01-26,12.276735305786133,12.327739803948726,12.058604804592111,12.155166368827294,220684089
2007-01-29,12.193296432495117,12.348786216111133,12.144520770487091,12.33021697488679,191744020
2007-01-30,12.239100456237793,12.330215532361743,12.16234627423537,12.231176746634697,167846782
2007-01-31,12.416873931884766,12.503532283868633,12.268564601545492,12.292829660610641,490074058
2007-02-01,11.927873611450195,12.52853778061178,11.922425231940277,12.528290342461077,628695706
2007-02-02,11.921685218811035,12.008343574540964,11.830322693193,11.949167923544262,252402534
2007-02-05,11.566634178161621,11.835026862788576,11.542616558170526,11.822646421505567,289356529
2007-02-06,11.67359447479248,11.718657614987372,11.569110142980495,11.589908223673813,213673912
2007-02-07,11.637199401855469,11.744654889402359,11.6067445950095,11.731532132698277,165409681
2007-02-08,11.662452697753906,11.729798545357903,11.516867086209107,11.588669665228936,163679219
2007-02-09,11.436152458190918,11.703306071721629,11.426495732377123,11.677804769182337,195072449
2007-02-12,11.347017288208008,11.448531409321268,11.266053808714615,11.406192935173477,231042771
2007-02-13,11.367072105407715,11.45818718662009,11.321515038821031,11.368310244354777,163113105
2007-02-14,11.53618049621582,11.61541096715938,11.370044229848792,11.38935673416946,228806420
2007-02-15,11.425752639770508,11.541131838592776,11.407183398524756,11.537913245953304,162302076
2007-02-16,11.635464668273926,11.640664662187937,11.440360138189051,11.458682887938565,248006116
2007-02-20,11.688945770263672,11.705039680773368,11.5059723421185,11.599067878418639,163313855
2007-02-21,11.7820405960083,11.851861770003092,11.580993763991417,11.6329889612506,226469694
2007-02-22,11.781792640686035,11.989525051110128,11.745644861511982,11.852109641633312,230617182
2007-02-23,11.652301788330078,11.80902875095603,11.582479664347435,11.779317208835757,155886118
2007-02-26,11.511420249938965,11.766936665846941,11.482203584426994,11.707019653807805,159391206
2007-02-27,11.111308097839355,11.384404974934894,11.0716923888737,11.265559744116086,373908266
2007-02-28,11.128143310546875,11.232628583932394,10.969434947014324,11.151911596115129,322496281
2007-03-01,11.097936630249023,11.201678638616288,10.894166082158486,10.960273787548859,348710170
2007-03-02,10.86148452758789,11.1095740274889,10.86148452758789,11.02068778043911,264331078
2007-03-05,10.917689323425293,11.030344809109662,10.819888662323844,10.820383538731546,255156819
2007-03-06,11.328695297241211,11.364595637872936,11.076890452152217,11.07911929182754,302477526
2007-03-07,11.281405448913574,11.467101658296924,11.24798043459708,11.45595935483203,262343656
2007-03-08,11.258625984191895,11.525533096361498,11.243275336458566,11.370043321408522,215316044
2007-03-09,11.215049743652344,11.349742402593117,11.144237857153923,11.339838237835389,199854306
2007-03-12,11.259368896484375,11.271749338640495,11.16924451076347,11.205394188369334,139135567
2007-03-13,10.969186782836914,11.189546107434182,10.96423517550946,11.144482973010309,256048147
2007-03-14,11.092242240905762,11.1085835893333,10.86940756751735,10.974140281147067,321877972
2007-03-15,11.047428131103516,11.137306026699783,10.991719459517634,11.088775906920313,158359353
2007-03-16,10.915212631225586,11.060055934775866,10.891444343971138,11.034057859654062,227212468
2007-03-19,11.073177337646484,11.104622844050494,10.909764799030519,10.97463531732172,208687290
2007-03-20,11.024897575378418,11.082340213232948,10.983301411286302,11.037525456354508,137372985
2007-03-21,11.303936004638672,11.304430881021732,11.023163812140886,11.025391703903711,232801338
2007-03-22,11.439866065979004,11.443084658609637,11.204403499120328,11.28066281358735,228079706
2007-03-23,11.43466567993164,11.473290686254028,11.317058593649394,11.42525734055843,165068406
2007-03-26,11.513152122497559,11.513152122497559,11.280909119616798,11.402972929329374,189118214
2007-03-27,11.478985786437988,11.518848932536459,11.397773917045075,11.477252771049194,150208917
2007-03-28,11.435905456542969,11.52404844300326,11.39307020628768,11.435657070301088,184352418
2007-03-29,11.412135124206543,11.53791336487376,11.265559750266922,11.502012072997351,160137995
2007-03-30,11.343798637390137,11.473538723280575,11.293783891635732,11.441350902978552,135714793
2007-04-02,11.352959632873535,11.352959632873535,11.194252200606353,11.333895514768685,138457033
2007-04-03,11.701325416564941,11.74217926285645,11.488393952411478,11.489632091395924,261046814
2007-04-04,11.66220474243164,11.711228785831901,11.626550892685996,11.689935830469022,151718555
2007-04-05,11.674339294433594,11.68869829464388,11.627543136413003,11.669138351930384,109039179
2007-04-09,11.592631340026855,11.71122912304935,11.52776082330319,11.710733298651512,122943100
2007-04-10,11.55029296875,11.656511268150448,11.51711539283231,11.564901303054368,119618686
2007-04-11,11.501516342163086,11.622095527564273,11.453977874125558,11.539398084860988,153051532
2007-04-12,11.572328567504883,11.587431777401576,11.444817317043194,11.488393931373837,108721995
2007-04-13,11.545093536376953,11.606496129964489,11.472547691723646,11.598573367572397,112211024
2007-04-16,11.742673873901367,11.810019721566515,11.59114500562552,11.598820329508808,203877329
2007-04-17,11.706276893615723,11.795164084844709,11.67656535047729,11.73103682891076,128885290
2007-04-18,11.785755157470703,11.882068333600618,11.625312832528563,11.668147129755724,227670177
2007-04-19,11.677804946899414,11.932827456563919,11.626800444966513,11.748368442872792,442034667
2007-04-20,11.945948600769043,12.194039034956912,11.934558860023067,12.14501498936717,488283372
2007-04-23,11.861766815185547,12.008343131094785,11.841463611113934,11.88702162716088,227834792
2007-04-24,11.823390007019043,11.884050284002734,11.774365012983244,11.850130395744557,148341946
2007-04-25,11.834778785705566,11.91846598245593,11.788231017696345,11.884545146199184,159266742
2007-04-26,11.913761138916016,11.994724614972464,11.812990284664378,11.837500884188545,165614446
2007-04-27,11.86003303527832,11.94396862098508,11.843197757753012,11.886278548456078,117466650
2007-04-30,11.67111873626709,11.91797103171391,11.67111873626709,11.863499553887147,146193924
2007-05-01,11.612191200256348,11.706523924379265,11.492602717305711,11.691173276971668,146876473
2007-05-02,11.532465934753418,11.663690649168682,11.53122684777898,11.603525250041871,122967190
2007-05-03,11.716923713684082,11.737722742526723,11.520333594902269,11.543359567486709,144306878
2007-05-04,11.664681434631348,11.756786268374066,11.534941348349662,11.639921499859817,158592223
2007-05-07,11.569357872009277,11.706772343700239,11.549550491625967,11.689937065815453,121256803
2007-05-08,11.557968139648438,11.591641539561685,11.506469709042634,11.54113191371135,116639561
2007-05-09,11.61838150024414,11.679785040838212,11.485422817013646,11.541627311511313,156179212
2007-05-10,11.425752639770508,11.62432416298126,11.41461128463087,11.563662935108146,148004686
2007-05-11,11.556234359741211,11.562672492675228,11.414115727452533,11.434665421087892,118205408
2007-05-14,11.433427810668945,11.575298999569915,11.389355374672045,11.525037765126365,155488633
2007-05-15,11.339837074279785,11.452245113971948,11.325228740873781,11.43788421875265,165377561
2007-05-16,11.70157241821289,11.714695174095992,11.365091571059475,11.438874602566052,263150670
2007-05-17,11.66071891784668,11.766193939733075,11.657005449263153,11.697858343876732,187122763
2007-05-18,11.64487361907959,11.703800877489742,11.630760162896829,11.687212091549931,148390126
2007-05-21,11.651806831359863,11.864737336324316,11.555739196489302,11.62531293377376,247295463
2007-05-22,11.7820405960083,11.860031969838621,11.711228721290821,11.711228721290821,154135581
2007-05-23,11.735245704650879,11.968975238305003,11.729798272589646,11.904847036613733,203166675
2007-05-24,11.744158744812012,11.864737933814904,11.674090127646755,11.7644619488225,167569747
2007-05-25,11.971698760986328,12.007105175538362,11.816952242269984,11.877117644757886,214741900
2007-05-29,12.060585975646973,12.176708444591872,11.983585289450284,12.00834427937546,209502334
2007-05-30,12.345072746276855,12.35101410711544,11.958824565307545,11.995963995792875,290918361
2007-05-31,12.327986717224121,12.597121705121452,12.306941200374636,12.393599545533323,358310019
2007-06-01,12.389639854431152,12.504027402323523,12.328482803228248,12.404494678336318,192679513
2007-06-04,12.554783821105957,12.639956593204026,12.32006453250578,12.3279872944566,285104652
2007-06-05,12.846202850341797,12.850164705451425,12.543395391754709,12.62114028051281,419450332
2007-06-06,12.831595420837402,12.89423709958078,12.757564001217402,12.794455991934312,316650452
2007-06-07,12.752612113952637,13.035860572115544,12.689475560220288,12.868733619733085,426813829
2007-06-08,12.76325798034668,12.866009287090836,12.61395890864094,12.780837466806336,255281284
2007-06-11,12.660507202148438,12.831596021294983,12.6273296267888,12.726863300906787,186604829
2007-06-12,12.497838020324707,12.668677493634847,12.458222314308655,12.595390286181214,257742474
2007-06-13,12.50947380065918,12.591180539598339,12.347299409719344,12.555279251707326,282414606
2007-06-14,12.450051307678223,12.52531991178243,12.42182439609046,12.512940419221371,185540856
2007-06-15,12.525568962097168,12.60257059130603,12.410189763362759,12.582514824815258,247889682
2007-06-18,12.756078720092773,12.775885150443342,12.484713938803933,12.532748229756082,194161046
2007-06-19,12.73404312133789,12.806835453768247,12.66545913414025,12.726615235575709,174864989
2007-06-20,12.6265869140625,12.843975110508087,12.604055818190549,12.799656181373107,174178426
2007-06-21,12.72909164428711,12.7583064151868,12.535225245960934,12.651594193378648,177049146
2007-06-22,12.9982271194458,12.998474557642776,12.77836263878816,12.786286349325799,289228049
2007-06-25,13.058639526367188,13.246068740122231,12.958610979501156,13.097263584786395,318188194
2007-06-26,13.12895679473877,13.201749129570718,13.029423122241681,13.190111950152858,228433026
2007-06-27,13.030661582946777,13.072752618951636,12.864030454239222,12.998721200631364,245842035
2007-06-28,12.998969078063965,13.110139928391888,12.969010096268931,12.995750485513282,167360967
2007-06-29,12.94177532196045,13.058144266253926,12.861554157058452,13.023975992314186,155805818
2007-07-02,13.131928443908691,13.168324612695951,12.978914934433456,13.010854371448454,140026895
2007-07-03,13.229974746704102,13.231460323866285,13.060620846293375,13.148763827197486,75152639
2007-07-05,13.410470008850098,13.479054939724167,13.175750729773387,13.260180235867216,198457088
2007-07-06,13.355257034301758,13.465931101955467,13.338668248660122,13.401062484470994,110291857
2007-07-09,13.43349838256836,13.586511888073813,13.376551571857693,13.44439324753285,149751208
2007-07-10,13.452811241149902,13.543430505851976,13.410967639721289,13.463953544604838,154818129
2007-07-11,13.48078727722168,13.531049460029664,13.37036064441916,13.459495269682881,132868163
2007-07-12,13.502082824707031,13.551353364736535,13.375561318671403,13.515205581919483,138179998
2007-07-13,13.671188354492188,13.68381623442234,13.549620361149596,13.56596076193609,210269197
2007-07-16,13.69173812866211,13.830143286470932,13.600623050939182,13.62513554664306,264969462
2007-07-17,13.74150562286377,13.809098911199774,13.676636050724422,13.742497271712256,173792986
2007-07-18,13.605328559875488,13.729125388701036,13.46444712021334,13.714022179376474,244111573
2007-07-19,13.58279800415039,13.704861822527501,13.425575209987413,13.703376245354,446756299
2007-07-20,12.877896308898926,12.953659799105251,12.614950088909865,12.674373177729782,713556598
2007-07-23,12.68947696685791,12.874925741641897,12.68056350312841,12.850413242366212,255221059
2007-07-24,12.726367950439453,12.842489459872528,12.555774962082287,12.609998054778798,223719424
2007-07-25,12.621387481689453,12.80114041874491,12.517397082356032,12.800150666015362,222631361
2007-07-26,12.577810287475586,12.691457415511737,12.352003504658056,12.596133038014099,276368027
2007-07-27,12.674125671386719,12.791237884940392,12.515912172273907,12.590934295525207,221189978
2007-07-30,12.778610229492188,12.858583014140462,12.639710179736714,12.699628145682707,159126217
2007-07-31,12.62732982635498,12.885819319662795,12.62732982635498,12.880619325271331,171460275
2007-08-01,12.700122833251953,12.788514203618051,12.581277603965798,12.639709991804343,177791919
2007-08-02,12.652336120605469,12.750878138994036,12.60256976103061,12.719434529285893,126669014
2007-08-03,12.454012870788574,12.70656003097065,12.454012870788574,12.628567706863052,127524207
2007-08-06,12.62732982635498,12.631044243497325,12.44163456629314,12.454014060689445,146607469
2007-08-07,12.77638053894043,12.8719523451591,12.603559675226313,12.62113916141531,171211346
2007-08-08,13.018033027648926,13.018033027648926,12.802872741181087,12.858581406646726,163362034
2007-08-09,12.744441986083984,13.04378340808441,12.741965708184315,12.894731766559115,194586635
2007-08-10,12.769696235656738,12.84323087839781,12.519129535773217,12.631785954667878,235888868
2007-08-13,12.763506889343262,12.868734485980479,12.70235078497934,12.863535439717507,127648672
2007-08-14,12.592665672302246,12.810548738123096,12.577809900991847,12.768953526492986,145892800
2007-08-15,12.319074630737305,12.669174080905353,12.298276549733355,12.602570544445717,217191045
2007-08-16,12.169775009155273,12.291343001145714,11.895934885328376,12.182154502720879,347120233
2007-08-17,12.380724906921387,12.404494141002507,12.172992494932444,12.316350213964691,219997525
2007-08-20,12.328235626220703,12.443119949010228,12.28069715499206,12.440643670954046,108296406
2007-08-21,12.543395042419434,12.581771661316592,12.32452127747904,12.353489557296767,144965337
2007-08-22,12.695417404174805,12.782075750532634,12.608759057816977,12.626338544475837,130595677
2007-08-23,12.68155288696289,12.77910515340067,12.55305093889431,12.775885612911232,123529289
2007-08-24,12.751127243041992,12.764743927037662,12.590189092347781,12.691951597402102,99278731
2007-08-27,12.70804500579834,12.811787967945733,12.661993062261692,12.737014234196094,93352602
2007-08-28,12.538195610046387,12.750631251622716,12.523092399991217,12.665211037424552,131446855
2007-08-29,12.698637962341309,12.709037003435666,12.558747206046183,12.573850417248135,102354216
2007-08-30,12.661993026733398,12.76102992289729,12.641689823093461,12.685761312989321,106465569
2007-08-31,12.757317543029785,12.78826722749971,12.663727123043541,12.704085147545308,119550431
2007-09-04,13.002435684204102,13.073000124223736,12.741718318602217,12.751622482199663,148301796
2007-09-05,13.068048477172852,13.109643688863487,12.930633066371199,12.959105522045382,133012703
2007-09-06,12.962077140808105,13.118309224109494,12.831347306002165,13.106672045660362,145579631
2007-09-07,12.858829498291016,12.90562565185614,12.795693892391155,12.821939404339796,147093283
2007-09-10,12.738251686096191,12.926176725098498,12.649118003452942,12.906615835555128,129515644
2007-09-11,12.907855033874512,12.915777796212678,12.76920147874182,12.800398599749604,108549350
2007-09-12,12.940536499023438,13.072505427910276,12.8501646786032,12.88804642211594,119887690
2007-09-13,12.99327564239502,13.05344104642952,12.954650634261563,12.975448715564193,75927532
2007-09-14,13.091569900512695,13.129204206861655,12.929891320147638,12.95415448367105,111010541
2007-09-17,13.006150245666504,13.104692273358118,12.975696385805447,13.036604105527559,88229471
2007-09-18,13.25300121307373,13.302025261254487,12.980647601938458,13.036356273578875,169260059
2007-09-19,13.539715766906738,13.60408951133292,13.341887519975051,13.352039121626188,221904647
2007-09-20,13.687777519226074,13.78607209823246,13.519413378151423,13.543429101954878,221828362
2007-09-21,13.867778778076172,13.884863389885293,13.687778394870444,13.77468323895892,321669193
2007-09-24,14.063875198364258,14.149047976492312,13.865303674863723,13.890062663227525,212674178
2007-09-25,14.08813762664795,14.102003645368264,13.936115777483636,13.964340795215154,109633398
2007-09-26,14.067340850830078,14.15721779640823,13.959636979050734,14.122802082998547,134345680
2007-09-27,14.05099868774414,14.15597979238735,14.008412773439062,14.155731406155205,82560301
2007-09-28,14.045304298400879,14.101756230033429,13.967311972138576,14.038619675253377,105975740
2007-10-01,14.423628807067871,14.468196121688758,14.10324091424722,14.112155325210422,189158364
2007-10-02,14.469186782836914,14.776699356800627,14.36073965088982,14.444179409472747,283759629
2007-10-03,14.4600248336792,14.58307935005043,14.36940557619755,14.515238626030916,155761653
2007-10-04,14.336474418640137,14.486516751009933,14.287698762731138,14.486516751009933,119915795
2007-10-05,14.70836353302002,14.75664526679351,14.534057069550137,14.536533347601825,203507949
2007-10-08,15.093868255615234,15.109713780430116,14.705887063297954,14.731885138384618,201873847
2007-10-09,15.231531143188477,15.444462612134226,15.063414428646224,15.229798127786864,352026555
2007-10-10,15.484325408935547,15.491504908574552,15.271641382986248,15.384544300127242,216231462
2007-10-11,15.400389671325684,15.880971512046337,15.07851714839231,15.688590692061727,473729022
2007-10-12,15.781438827514648,15.806445253044522,15.307294170688353,15.449414701877778,273971076
2007-10-15,15.353594779968262,15.842594269264808,15.240692809672884,15.808179503762311,278793083
2007-10-16,15.251832962036133,15.49744615918151,15.152546736384714,15.313482988465417,241915372
2007-10-17,15.684629440307617,15.697503810818342,15.390239609465022,15.609608264930218,242124152
2007-10-18,15.836650848388672,15.879980022022199,15.561326107429869,15.73241396231729,493410518
2007-10-19,15.962677955627441,16.30386394351019,15.926034349586516,16.20655910968973,633927242
2007-10-22,16.112224578857422,16.217453117644094,15.753954945909236,15.813130593342706,267575192
2007-10-23,16.731708526611328,16.777017210380382,16.341251046703505,16.372200730548595,272766578
2007-10-24,16.73294448852539,16.773797383297392,16.330354056837383,16.65594097221236,297278110
2007-10-25,16.551952362060547,16.810937672468498,16.42914527830762,16.803757224628136,232688918
2007-10-26,16.70273780822754,16.750771149309962,16.540808964619554,16.688623404445217,134658850
2007-10-29,16.817373275756836,16.836438339459868,16.640590552791558,16.78122454979977,123111730
2007-10-30,17.202136993408203,17.32939985029068,16.774787565357816,16.774787565357816,277058606
2007-10-31,17.504945755004883,17.504945755004883,17.233580952399027,17.348712711138468,276103037
2007-11-01,17.41110610961914,17.67132764857871,17.375700644841654,17.400708017783884,262066622
2007-11-02,17.610172271728516,17.66786234378843,17.265768646902306,17.59185046911513,234535815
2007-11-05,17.96670913696289,18.080107880969347,17.481919883738843,17.504697470171028,356679932
2007-11-06,18.366323471069336,18.366323471069336,17.950614101861657,18.26159171776117,338716853
2007-11-07,18.147205352783203,18.5012656896497,17.90456235251468,18.349985208763997,332180444
2007-11-08,17.17911148071289,18.19548714802874,16.76661966306356,18.18830859587236,662963671
2007-11-09,16.439546585083008,16.882988098796464,16.37121002808093,16.731955984038258,457231416
2007-11-12,15.649717330932617,16.587110831666834,15.504627541548254,16.285293125753387,410625377
2007-11-13,16.35486602783203,16.36402787602706,15.649715621621967,15.969607656722083,339082217
2007-11-14,15.887656211853027,16.724773730565538,15.753707776782443,16.670054813618805,325001637
2007-11-15,15.589799880981445,16.031756704123133,15.449909141547877,15.810655047481697,279752666
2007-11-16,15.68834400177002,15.734395947844044,15.252329455022707,15.69601932611569,363067785
2007-11-19,15.49571418762207,15.766088284896519,15.313732406104242,15.588314848666974,221924722
2007-11-20,16.057504653930664,16.31896621421765,15.669524450590295,15.758906511583424,395099399
2007-11-21,16.3541259765625,16.588103925882134,15.897561715912486,15.939404370231218,281591533
2007-11-23,16.754732131958008,16.793852011076336,16.542049074537363,16.588842380894537,109958613
2007-11-26,16.48980712890625,17.16821624355904,16.465046246648622,16.84139117932247,272622038
2007-11-27,16.677234649658203,16.74804747464401,16.100091260047776,16.707689454459715,357515050
2007-11-28,17.139989852905273,17.19049947558348,16.641829479562034,16.888681774546768,317846919
2007-11-29,17.25735092163086,17.400707689419455,17.0288185388516,17.10260251734202,249250764
2007-11-30,17.15831184387207,17.605467723095046,16.888681960527045,17.60398309398012,317003771
2007-12-03,16.87432098388672,17.207831631280527,16.864664258413132,17.109040277000076,173652461
2007-12-04,16.939437866210938,17.133552646588125,16.76513141300294,16.794596465573946,169906473
2007-12-05,17.29473876953125,17.305138758979147,17.022137696985478,17.15162846806199,169015145
2007-12-06,17.709457397460938,17.741645217155988,17.257597367124784,17.277157307509686,197096005
2007-12-07,17.69980239868164,17.777300801292014,17.591604594591942,17.702773553157467,154661545
2007-12-10,17.78769874572754,17.945664808029925,17.67826280351145,17.727534290151908,154826159
2007-12-11,17.311819076538086,17.85132908992513,17.301420985185676,17.82533196546618,246484434
2007-12-12,17.315532684326172,17.68618177236405,17.046892584002958,17.678259959154538,247287433
2007-12-13,17.184310913085938,17.272704185799395,16.86640115834973,17.24026797489163,202387766
2007-12-14,17.08304214477539,17.324200504719162,17.01619212514667,17.022382819592817,147490767
2007-12-17,16.569780349731445,17.2182295537007,16.432117500844814,17.0345147617564,220262515
2007-12-18,16.671791076660156,16.754981508611166,16.155555339790837,16.69184589600479,287742502
2007-12-19,16.771324157714844,16.824061678460133,16.56408659596829,16.693084384362088,177506855
2007-12-20,17.076356887817383,17.10879309358661,16.851542715510988,16.98078697400479,177551020
2007-12-21,17.249677658081055,17.31331004966376,17.16425742944004,17.27914271663872,216086922
2007-12-24,17.349702835083008,17.349702835083008,17.15979923212851,17.2075841936052,65380146
2007-12-26,17.60002326965332,17.65894958698682,17.28731068156705,17.306622237717438,101579322
2007-12-27,17.349952697753906,17.72778232630719,17.349952697753906,17.50668063469636,118141168
2007-12-28,17.394268035888672,17.5284648465403,17.245960613378937,17.45369111780658,102892225
2007-12-31,17.12067985534668,17.393280914791802,17.098395248216878,17.296224463693342,95404263
2008-01-02,16.964941024780273,17.266512251456145,16.78023646976359,17.15509490834437,172921733
2008-01-03,16.96840476989746,17.00604001964263,16.75027428289896,16.96667365079739,130587647
2008-01-04,16.266971588134766,16.860208917522613,16.217453612661117,16.828764358430295,215195594
2008-01-07,16.075084686279297,16.397702373648325,15.78044837135428,16.191208092951225,257096061
2008-01-08,15.64006233215332,16.34026025190518,15.623225159144766,16.16793330302506,214364490
2008-01-09,16.172883987426758,16.176350017685554,15.4130156315978,15.599454119728112,270598482
2008-01-10,16.012691497802734,16.271923280909352,15.848784087719768,15.97010558609578,254317685
2008-01-11,15.80273151397705,16.08053445521036,15.601189783735652,15.912911666887492,199826201
2008-01-14,16.1882381439209,16.27687790524791,15.976049924914197,16.12188299006948,178566813
2008-01-15,15.787875175476074,16.070133890224454,15.73167162914655,15.992140614645255,223562839
2008-01-16,15.250595092773438,15.845813825706653,14.903467750671927,15.572964395096545,423983259
2008-01-17,14.87524127960205,15.49298915218847,14.806408911132243,15.369687205446743,329903943
2008-01-18,14.861870765686035,15.103028170161057,14.817303455280648,15.062670152633778,342864341
2008-01-22,14.468196868896484,14.793783824551612,13.895014340142087,13.915564983174,381484558
2008-01-23,13.583539962768555,14.063378533118325,12.850164474850157,13.882881385287313,681171664
2008-01-24,14.224067687988281,14.35281707731681,13.720213381503788,13.835592576307036,377445475
2008-01-25,14.023763656616211,14.731884327274772,14.01831622448905,14.652901301625976,279684411
2008-01-28,13.76577091217041,14.168359494516908,13.583045862220418,14.136914934712294,233540097
2008-01-29,13.630584716796875,13.898234165943114,13.386703555791161,13.876941207878568,252262009
2008-01-30,13.574874877929688,13.875949315582568,13.457019408004951,13.597653411299607,318774383
2008-01-31,13.97176742553711,14.187175144286622,13.228736221402496,13.345600032974554,597081651
2008-02-01,12.773409843444824,13.287664108164337,12.627328412978597,13.089587479798727,706658840
2008-02-04,12.266585350036621,12.696161753878117,12.195276696569344,12.604303405892889,528256642
2008-02-05,12.548099517822266,12.602570048185454,12.09549620571058,12.118027301237792,449811709
2008-02-06,12.422074317932129,12.656299710958189,12.328483894438799,12.655556448275664,306600924
2008-02-07,12.502294540405273,12.731072483115472,12.249995748527216,12.30199095097023,318344779
2008-02-08,12.792970657348633,12.818720345863346,12.595142401685964,12.612720941667549,274179856
2008-02-11,12.903644561767578,12.96678111723031,12.71151212727738,12.887799037374526,233913491
2008-02-12,12.82763385772705,13.137374331731651,12.702350497388567,12.95885857878624,267490877
2008-02-13,13.236907005310059,13.246067905950715,12.842488661220617,12.93682233164884,265981240
2008-02-14,13.178227424621582,13.395863048439312,13.147277743595142,13.329260464932895,260039050
2008-02-15,13.113605499267578,13.188379232037908,12.982133345485195,13.080675364266849,210389647
2008-02-19,12.60133171081543,13.247801409557345,12.54067143459685,13.244830255291987,254968114
2008-02-20,12.602570533752441,12.652336896378705,12.350519179959736,12.466640692754352,267486862
2008-02-21,12.45054817199707,12.70680882833865,12.367356793135224,12.697894416703024,227963272
2008-02-22,12.572858810424805,12.602569403988467,12.319073515934738,12.430739235118164,221462998
2008-02-25,12.043997764587402,12.540672605524692,12.026665713741501,12.527054023837712,336167332
2008-02-26,11.493098258972168,11.549550192238375,11.063769294827903,11.419067785642447,934983461
2008-02-27,11.707763671875,11.772880681961714,11.380442761943586,11.392574817647509,406393575
2008-02-28,11.770404815673828,11.862014780175809,11.57158679965896,11.649331692591346,264463573
2008-02-29,11.666166305541992,11.878108014482262,11.504487729768934,11.683250916859022,378429149
2008-03-03,11.315573692321777,11.704297212602375,11.144484869797129,11.674339177339341,303312645
2008-03-04,11.008060455322266,11.224952825834748,10.78968155960232,11.165283248948413,546910299
2008-03-05,11.084814071655273,11.245007063312801,10.99320411635556,11.024152849068242,298578968
2008-03-06,10.713423728942871,11.223468755361017,10.675789421482424,11.084567757218586,299923991
2008-03-07,10.729515075683594,10.894165738538495,10.553475621045902,10.618840061822391,324082204
2008-03-10,10.241011619567871,10.671331280749596,10.226651672204612,10.617603064144465,320701579
2008-03-11,10.890204429626465,10.89787975326708,10.5141078830024,10.529211092107962,354399416
2008-03-12,10.898622512817383,11.089271264856146,10.84638082229288,10.894414167581228,267073318
2008-03-13,10.9686918258667,11.06698830197985,10.61636545445681,10.712679581012145,310222448
2008-03-14,10.842666625976562,11.125420219255057,10.661922982003718,10.96794998580353,263961699
2008-03-17,10.395758628845215,10.738429221500382,10.203625252933982,10.596804519396155,316710676
2008-03-18,10.873369216918945,10.914965379392793,10.535897643313993,10.621317860088965,290573072
2008-03-19,10.696090698242188,11.07986257192864,10.687919550138396,10.921650032173078,248086416
2008-03-20,10.734466552734375,10.787699886591954,10.337078023238071,10.580215878920958,398022314
2008-03-24,11.403221130371094,11.53246634393782,10.837714898111148,10.855294385932286,271554050
2008-03-25,11.1610746383667,11.326715080720328,11.042724282068301,11.32646764251696,234138331
2008-03-26,11.3445405960083,11.460414659774347,11.124181260687468,11.205887999780753,209811488
